name,rating,games,first_date,entry_rating,is_seed,Pass,EntryMode,StartR,KNormal,KNew,KNewGames,RetroGamesN
Hirose Yuichi,3304,180,2014-04-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ahn Kukhyun,3303,248,2009-12-07,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Han Sangjo,3303,79,2017-10-23,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Chen Qirui,3302,433,2014-10-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Choi Jaeyoung,3302,148,2015-06-11,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Tang Jiawen,3302,196,2017-09-17,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Duan Boyao,3301,41,2019-06-19,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Younggu,3301,586,1999-08-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Oh Yujin,3300,489,2010-07-28,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Park Geunho,3300,196,2015-06-13,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
An Jungki,3299,133,2015-05-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Hu Yuefeng,3299,129,2007-01-10,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Wang Zejin,3298,198,2012-12-30,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Li Chengsen,3297,39,2013-05-28,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Seto Taiki,3295,457,1999-12-13,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Sho Gyokuyo,3295,42,2021-07-21,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Guo Yuzheng,3294,86,2008-01-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Akiyama Jiro,3293,307,1992-08-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Wang Haoyang,3292,286,2003-04-03,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Mok Jinseok,3291,724,1988-05-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Peng Quan,3291,451,1997-07-06,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Park Cheongsang,3290,376,1994-10-03,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Choi Myeonghun,3289,470,1992-05-04,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Han Chongjin,3288,109,1995-07-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ueno Asami,3287,432,2016-01-08,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Fujita Akihiko,3285,241,2004-04-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kato Masao,3285,1282,1965-07-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kono Rin,3285,935,1997-06-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Liu Xing,3285,498,1996-07-13,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Otake Yu,3282,155,2016-01-08,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Moon Minjong,3281,138,2017-12-11,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Li Xiangyu,3280,142,2011-12-28,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Anzai Nobuaki,3278,262,2002-07-08,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Fu Jianheng,3278,72,2020-05-11,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Huang Mingyu,3278,113,2015-06-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Cai Jing,3277,209,2008-03-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kanazawa Hideo,3276,57,1995-02-06,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Mizokami Tomochika,3276,394,1989-07-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Wu Yiming,3276,224,2018-08-27,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Gu Lingyi,3275,556,2000-06-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lu Yiquan,3275,253,2018-01-03,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Shen Peiran,3274,142,2015-02-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Yun Junsang,3274,466,2001-11-30,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kim Seongryong,3273,147,1986-07-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Yan Huan,3272,122,2007-01-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ohira Shuzo,3270,360,1946-10-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ryu Minhyung,3269,119,2009-04-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Chen Hao (1),3268,95,2010-01-21,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Park Hamin,3268,177,2014-03-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kim Chaeyoung,3267,404,2011-06-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Suzuki Shinji,3267,200,2004-08-04,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Zhou Ruiyang,3267,782,2002-07-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
An Dongxu,3266,113,2008-07-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ryu Suhang,3265,97,2002-08-03,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Sekiyama Riichi,3265,194,1926-05-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Tono Hiroaki,3265,228,1959-01-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Jian Jingting,3264,320,2016-05-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Jin Siyeong,3264,153,2004-05-10,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Qiu Yuran,3264,44,2023-02-27,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Mutsuura Yuta,3263,217,2009-08-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Son Makoto,3263,216,2010-08-02,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Seki Kotaro,3262,177,2015-12-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
U Boi,3262,171,2013-07-15,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Fujisawa Kuranosuke,3261,183,1933-03-15,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Park Yeonghun,3261,1001,1996-03-10,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
He Yuhan,3260,131,2013-01-11,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Heo Youngho,3259,411,2000-05-28,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Koyama Kuya,3259,107,2014-02-17,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Takao Shinji,3259,1056,1986-08-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Luo Xihe,3258,734,1986-01-21,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Park Jihyun,3258,65,2021-01-06,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Taehyun,3256,136,2007-05-19,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Liu Jun,3256,66,1991-05-30,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Cho Chikun,3255,2228,1965-10-23,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Choi Cheolhan,3254,1098,1993-07-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Chu Hyeonguk,3254,45,2000-12-03,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
An Dalhoon,3253,112,1993-12-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Chen Haoxin,3253,106,2015-06-14,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Mao Ruilong,3253,255,2006-06-15,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Hane Naoki,3252,1062,1986-11-21,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Shida Tatsuya,3250,356,2006-04-17,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Fujisawa Rina,3249,636,2010-05-24,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kong Jie,3249,776,1993-09-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Mimura Tomoyasu,3249,429,1982-08-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Heo Youngrak,3248,50,2017-10-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kim Changhoon,3246,39,2015-06-08,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lu Minquan,3245,290,2015-02-05,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Piao Wenyao,3245,462,2003-04-06,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Rin Kanketsu,3244,284,1999-06-14,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Go Seigen,3243,565,1927-11-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kim Jooho,3243,199,1999-05-26,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Wondo,3243,132,2007-05-19,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lin Lixiang,3242,376,2007-09-11,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ding Wei,3241,480,1993-05-02,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Niu Yutian,3241,367,1996-07-13,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Han Han,3240,60,2007-05-10,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kim Kiyong,3240,166,1995-10-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Shu Yixiao,3240,16,2013-03-27,3100,FALSE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Xu Yidi,3239,68,2021-05-07,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Cho Zuiketsoo,3237,89,2014-04-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Huang Jingyuan,3237,76,2012-11-16,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Wang Chen,3236,82,2008-05-16,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Han Sanghoon,3235,248,2000-01-31,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Li Zhe,3234,458,2001-04-04,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Baek Hongseok,3233,408,2001-08-24,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Omote Yuto,3233,81,2021-04-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Sekiyama Toshio,3233,68,1955-01-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Tsuruyama Atsushi,3233,222,1994-03-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Yu Bin,3233,926,1983-11-23,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kitani Minoru,3232,786,1924-01-14,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Xie He,3232,644,1995-01-12,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Baek Hyeonwoo,3231,67,2016-08-09,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Kubomatsu Katsukiyo,3230,255,1913-11-27,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Hoseung,3230,62,1999-10-07,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Huiseong,3230,188,1995-08-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lin Feng,3230,110,1995-05-18,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Bai Baoxiang,3229,73,2009-11-15,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Cao Xiaoyang,3229,77,2006-07-21,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Han Wonggyu,3229,146,2001-04-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Tong Yulin,3229,65,2004-08-19,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Zhou Heyang,3229,737,1987-06-01,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Lee Hyungjin,3226,44,2009-12-07,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Li Zerui,3226,62,2017-11-02,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ma Yichao,3226,89,2012-06-17,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Zhou Hexi,3226,237,2008-12-22,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Hong Minpyo,3225,176,1996-06-23,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Ko Geuntae,3225,185,1998-10-18,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Shuto Shun,3225,138,2000-07-25,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
Sim Jaeik,3225,60,2016-04-02,3100,TRUE,Pass1_FlatStart,Flat3000,3100,20,40,100,50
